time,budget_level,food_type,occasion,customer_type,delivery_preference,payment_method,persona
6,low,street_food,casual_outing,student,app_delivery,cash,street_food
8,medium,street_food,casual_outing,working_professional,self_pickup,card,street_food
9,medium,street_food,casual_outing,student,self_pickup,cash,street_food
6,low,street_food,daily_meal,student,app_delivery,upi,street_food
6,high,street_food,casual_outing,student,app_delivery,card,street_food
8,low,street_food,casual_outing,food_enthusiast,no_delivery,upi,street_food
8,low,street_food,daily_meal,student,self_pickup,upi,street_food
8,low,street_food,daily_meal,food_enthusiast,self_pickup,card,street_food
7,low,street_food,daily_meal,student,app_delivery,upi,street_food
10,low,street_food,casual_outing,working_professional,no_delivery,cash,street_food
8,low,street_food,casual_outing,family,self_pickup,cash,street_food
5,low,street_food,daily_meal,food_enthusiast,self_pickup,upi,street_food
7,medium,street_food,casual_outing,working_professional,self_pickup,upi,street_food
10,medium,street_food,daily_meal,student,app_delivery,paytm,street_food
8,medium,street_food,casual_outing,food_enthusiast,no_delivery,upi,street_food
9,low,street_food,casual_outing,working_professional,app_delivery,cash,street_food
5,medium,street_food,casual_outing,working_professional,no_delivery,upi,street_food
7,low,street_food,casual_outing,family,self_pickup,upi,street_food
4,low,street_food,casual_outing,student,app_delivery,cash,street_food
9,medium,street_food,casual_outing,family,self_pickup,cash,street_food
9,medium,street_food,daily_meal,working_professional,app_delivery,cash,street_food
8,low,street_food,daily_meal,student,self_pickup,cash,street_food
7,low,street_food,casual_outing,student,app_delivery,upi,street_food
10,low,street_food,daily_meal,student,self_pickup,upi,street_food
9,low,street_food,daily_meal,family,self_pickup,cash,street_food
10,low,street_food,daily_meal,event_planner,no_delivery,cash,street_food
7,medium,street_food,casual_outing,working_professional,app_delivery,upi,street_food
6,low,street_food,daily_meal,working_professional,app_delivery,cash,street_food
8,low,street_food,daily_meal,student,no_delivery,cash,street_food
8,low,street_food,daily_meal,working_professional,app_delivery,cash,street_food
9,medium,street_food,casual_outing,student,app_delivery,cash,street_food
6,medium,street_food,celebration,student,app_delivery,card,street_food
8,low,street_food,daily_meal,working_professional,app_delivery,cash,street_food
8,low,street_food,daily_meal,student,app_delivery,paytm,street_food
9,low,street_food,daily_meal,food_enthusiast,no_delivery,cash,street_food
7,low,street_food,daily_meal,working_professional,no_delivery,cash,street_food
7,medium,street_food,daily_meal,working_professional,app_delivery,cash,street_food
5,low,street_food,casual_outing,student,app_delivery,upi,street_food
6,low,street_food,daily_meal,student,app_delivery,upi,street_food
6,low,street_food,daily_meal,student,no_delivery,upi,street_food
8,medium,street_food,casual_outing,student,self_pickup,cash,street_food
8,medium,street_food,casual_outing,student,app_delivery,card,street_food
9,low,street_food,daily_meal,family,no_delivery,upi,street_food
11,low,street_food,daily_meal,student,self_pickup,cash,street_food
10,medium,street_food,daily_meal,family,self_pickup,cash,street_food
6,low,street_food,daily_meal,working_professional,app_delivery,cash,street_food
7,low,street_food,daily_meal,student,app_delivery,cash,street_food
10,low,street_food,daily_meal,family,no_delivery,upi,street_food
7,low,street_food,daily_meal,working_professional,app_delivery,cash,street_food
7,low,street_food,casual_outing,family,self_pickup,paytm,street_food
7,low,street_food,daily_meal,food_enthusiast,self_pickup,cash,street_food
8,low,street_food,daily_meal,working_professional,app_delivery,upi,street_food
9,medium,street_food,casual_outing,working_professional,app_delivery,upi,street_food
8,low,street_food,daily_meal,working_professional,app_delivery,cash,street_food
9,low,street_food,daily_meal,student,app_delivery,cash,street_food
9,medium,street_food,daily_meal,student,app_delivery,upi,street_food
11,low,street_food,daily_meal,student,app_delivery,cash,street_food
8,high,street_food,celebration,working_professional,app_delivery,card,street_food
10,medium,street_food,daily_meal,working_professional,app_delivery,card,street_food
8,low,street_food,daily_meal,student,self_pickup,cash,street_food
6,low,street_food,daily_meal,student,self_pickup,cash,street_food
7,low,street_food,daily_meal,student,self_pickup,cash,street_food
11,low,street_food,daily_meal,student,app_delivery,upi,street_food
6,low,street_food,casual_outing,family,no_delivery,cash,street_food
9,low,street_food,daily_meal,family,no_delivery,cash,street_food
7,low,street_food,daily_meal,family,app_delivery,cash,street_food
9,high,street_food,daily_meal,working_professional,app_delivery,card,street_food
4,medium,street_food,daily_meal,event_planner,no_delivery,upi,street_food
7,low,street_food,daily_meal,student,app_delivery,upi,street_food
6,low,street_food,casual_outing,student,app_delivery,upi,street_food
7,medium,street_food,casual_outing,working_professional,app_delivery,card,street_food
7,low,street_food,casual_outing,family,no_delivery,cash,street_food
8,low,street_food,casual_outing,student,app_delivery,upi,street_food
6,medium,street_food,celebration,family,no_delivery,cash,street_food
8,low,street_food,daily_meal,working_professional,self_pickup,cash,street_food
9,low,street_food,daily_meal,student,app_delivery,cash,street_food
8,low,street_food,daily_meal,working_professional,app_delivery,upi,street_food
9,low,street_food,casual_outing,student,self_pickup,cash,street_food
8,low,street_food,daily_meal,student,self_pickup,cash,street_food
8,low,street_food,daily_meal,working_professional,self_pickup,upi,street_food
6,low,street_food,daily_meal,student,app_delivery,cash,street_food
8,low,street_food,daily_meal,family,self_pickup,cash,street_food
8,low,street_food,casual_outing,family,self_pickup,paytm,street_food
7,high,street_food,event,family,self_pickup,upi,street_food
9,medium,street_food,celebration,student,app_delivery,cash,street_food
8,low,street_food,daily_meal,student,self_pickup,cash,street_food
9,low,street_food,daily_meal,family,no_delivery,upi,street_food
6,low,street_food,casual_outing,working_professional,app_delivery,upi,street_food
8,low,street_food,celebration,family,no_delivery,upi,street_food
9,low,street_food,daily_meal,working_professional,no_delivery,paytm,street_food
8,low,street_food,celebration,event_planner,no_delivery,upi,street_food
4,medium,street_food,casual_outing,student,app_delivery,cash,street_food
6,medium,street_food,daily_meal,working_professional,app_delivery,cash,street_food
10,low,street_food,daily_meal,student,self_pickup,cash,street_food
8,low,street_food,daily_meal,family,self_pickup,cash,street_food
6,medium,street_food,casual_outing,working_professional,self_pickup,card,street_food
8,low,street_food,daily_meal,student,app_delivery,cash,street_food
8,medium,street_food,casual_outing,working_professional,app_delivery,upi,street_food
7,low,street_food,daily_meal,family,no_delivery,upi,street_food
7,low,street_food,casual_outing,family,self_pickup,upi,street_food
9,high,street_food,daily_meal,family,no_delivery,cash,street_food
7,low,street_food,casual_outing,student,app_delivery,cash,street_food
7,low,street_food,daily_meal,student,app_delivery,cash,street_food
6,low,street_food,daily_meal,student,no_delivery,upi,street_food
7,low,street_food,casual_outing,student,app_delivery,cash,street_food
8,low,street_food,daily_meal,student,self_pickup,cash,street_food
8,low,street_food,daily_meal,family,self_pickup,cash,street_food
7,low,street_food,daily_meal,working_professional,self_pickup,cash,street_food
8,low,street_food,daily_meal,student,app_delivery,cash,street_food
12,low,street_food,daily_meal,family,self_pickup,cash,street_food
10,low,street_food,daily_meal,family,no_delivery,cash,street_food
7,low,street_food,casual_outing,event_planner,self_pickup,cash,street_food
7,medium,street_food,daily_meal,working_professional,self_pickup,upi,street_food
5,medium,street_food,daily_meal,student,app_delivery,card,street_food
7,high,street_food,daily_meal,working_professional,app_delivery,card,street_food
7,low,street_food,daily_meal,working_professional,app_delivery,upi,street_food
8,low,street_food,daily_meal,student,app_delivery,upi,street_food
6,low,street_food,casual_outing,food_enthusiast,self_pickup,cash,street_food
9,low,street_food,daily_meal,working_professional,self_pickup,upi,street_food
7,low,street_food,daily_meal,student,app_delivery,upi,street_food
6,low,street_food,casual_outing,family,no_delivery,upi,street_food
6,low,street_food,daily_meal,student,app_delivery,cash,street_food
6,low,street_food,casual_outing,working_professional,app_delivery,upi,street_food
6,low,street_food,daily_meal,working_professional,app_delivery,card,street_food
7,medium,street_food,daily_meal,student,app_delivery,upi,street_food
10,low,street_food,daily_meal,food_enthusiast,self_pickup,cash,street_food
4,medium,street_food,daily_meal,student,app_delivery,upi,street_food
10,low,street_food,casual_outing,student,self_pickup,cash,street_food
7,medium,street_food,daily_meal,family,self_pickup,card,street_food
6,low,street_food,daily_meal,working_professional,no_delivery,cash,street_food
8,medium,street_food,daily_meal,student,app_delivery,paytm,street_food
9,low,street_food,casual_outing,student,self_pickup,upi,street_food
9,medium,street_food,celebration,working_professional,app_delivery,upi,street_food
7,high,street_food,daily_meal,working_professional,self_pickup,upi,street_food
7,low,street_food,daily_meal,student,self_pickup,paytm,street_food
7,low,street_food,daily_meal,food_enthusiast,no_delivery,cash,street_food
8,low,street_food,celebration,working_professional,app_delivery,cash,street_food
6,low,street_food,daily_meal,family,no_delivery,cash,street_food
6,low,street_food,casual_outing,family,app_delivery,cash,street_food
10,low,street_food,daily_meal,student,app_delivery,cash,street_food
9,low,street_food,casual_outing,working_professional,app_delivery,cash,street_food
7,low,street_food,daily_meal,working_professional,app_delivery,cash,street_food
9,low,street_food,casual_outing,working_professional,no_delivery,upi,street_food
8,low,street_food,daily_meal,family,self_pickup,cash,street_food
7,low,street_food,daily_meal,student,no_delivery,cash,street_food
8,low,street_food,daily_meal,working_professional,app_delivery,upi,street_food
6,low,street_food,daily_meal,student,self_pickup,upi,street_food
8,high,street_food,casual_outing,food_enthusiast,no_delivery,card,street_food
7,low,street_food,daily_meal,student,app_delivery,cash,street_food
10,medium,street_food,casual_outing,working_professional,app_delivery,upi,street_food
7,low,street_food,daily_meal,working_professional,app_delivery,upi,street_food
9,low,street_food,daily_meal,family,no_delivery,cash,street_food
5,medium,street_food,daily_meal,food_enthusiast,self_pickup,cash,street_food
7,low,street_food,daily_meal,working_professional,app_delivery,upi,street_food
8,medium,street_food,daily_meal,working_professional,app_delivery,cash,street_food
8,medium,street_food,casual_outing,student,app_delivery,cash,street_food
9,medium,street_food,casual_outing,student,app_delivery,upi,street_food
7,low,street_food,daily_meal,working_professional,app_delivery,cash,street_food
6,low,street_food,casual_outing,student,app_delivery,cash,street_food
7,medium,street_food,casual_outing,student,app_delivery,cash,street_food
8,low,street_food,daily_meal,family,no_delivery,upi,street_food
